_ - congress,_ - introducedDate,_ - type,_ - url,_ - amendmentNumber,_ - number,_ - title,_ - latestAction,_ - latestAction - actionDate,_ - latestAction - text,_ - latestAction - actionTime,_ - policyArea - name
104,1996-02-01,SRES,https://api.congress.gov/v3/bill/104/sres/220?format=json,,220,A resolution in recognition of Ronald Reagan's 85th birthday.,,1996-02-01,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S721-722)",,Government Operations and Politics
104,1996-01-03,SRES,https://api.congress.gov/v3/bill/104/sres/208?format=json,,208,A resolution commending J. Keith Kennedy.,,1996-01-03,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S28)",,Congress
104,1995-12-22,SRES,https://api.congress.gov/v3/bill/104/sres/204?format=json,,204,A resolution to authorize representation by Senate Legal Counsel.,,1995-12-22,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S19284-19285)",,Congress
104,1995-10-12,SRES,https://api.congress.gov/v3/bill/104/sres/184?format=json,,184,A resolution making majority party appointments to certain Senate committees for the 104th Congress.,,1995-10-12,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S15141)",,Congress
104,1995-10-12,SRES,https://api.congress.gov/v3/bill/104/sres/183?format=json,,183,A resolution making majority party appointments to certain Senate committees for the 104th Congress.,,1995-10-12,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S15141)",,Congress
104,1995-03-24,SRES,https://api.congress.gov/v3/bill/104/sres/93?format=json,,93,"A resolution making majority party appointments to the Energy and Natural Resources Committee, the Veterans' Affairs Committee, and the Committee on Indian Affairs.",,1995-03-24,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S4570)",,Congress
104,1995-01-24,SRES,https://api.congress.gov/v3/bill/104/sres/69?format=json,,69,A resolution condemning terrorist attacks in Israel.,,1995-01-24,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Yea-Nay Vote. 96-0. Record Vote No: 42. (consideration: CR S1426)",,International Affairs
104,1995-06-08,SRES,https://api.congress.gov/v3/bill/104/sres/130?format=json,,130,A resolution providing for notification to the President of the United States of the election of Secretary of the Senate.,,1995-06-08,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S7941-7942)",,Congress
104,1995-06-15,SRES,https://api.congress.gov/v3/bill/104/sres/134?format=json,,134,A resolution expressing the Senate's gratitude to Sheila P. Burke for her service as Secretary of the Senate.,,1995-06-15,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S8480)",,Congress
104,1995-07-13,SRES,https://api.congress.gov/v3/bill/104/sres/150?format=json,,150,A resolution to authorize testimony by Senate employees and representation by Senate Legal Counsel.,,1995-07-13,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S9942)",,Congress
104,1995-09-15,SRES,https://api.congress.gov/v3/bill/104/sres/172?format=json,,172,A resolution providing for severance pay.,,1995-09-15,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S13673)",,Congress
104,1995-11-03,SRES,https://api.congress.gov/v3/bill/104/sres/192?format=json,,192,A resolution making majority appointments to the Joint Committee on the Library and the Joint Committee on Printing.,,1995-11-03,"Introduced in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S16696)",,Congress
104,1995-06-08,SRES,https://api.congress.gov/v3/bill/104/sres/131?format=json,,131,A resolution providing for notification to the House of Representatives of the election of Secretary of the Senate.,,1995-06-09,Message on Senate action sent to the House.,,Congress
104,1995-05-22,SRES,https://api.congress.gov/v3/bill/104/sres/123?format=json,,123,A resolution relating to the retirement of Gerald A. Hackett.,,1995-05-22,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S7078)",,Congress
104,1995-06-21,SRES,https://api.congress.gov/v3/bill/104/sres/139?format=json,,139,A resolution to authorize the production of records by the Select Committee on Intelligence.,,1995-06-21,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S8837-8838)",,Congress
104,1995-06-15,SRES,https://api.congress.gov/v3/bill/104/sres/135?format=json,,135,"A resolution to authorize production of documents, testimony by a former Senate employee and representation by Senate Legal Counsel",,1995-06-15,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S8488)",,Congress
104,1995-01-06,SRES,https://api.congress.gov/v3/bill/104/sres/33?format=json,,33,A resolution making majority party appointments to Senate committees for the 104th Congress.,,1995-01-06,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S576)",,Congress
104,1995-01-17,SRES,https://api.congress.gov/v3/bill/104/sres/57?format=json,,57,A resolution making majority party appointments to the Small Business and Aging Committees for the 104th Congress.,,1995-01-17,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S1014)",,Congress
104,1995-04-06,SRES,https://api.congress.gov/v3/bill/104/sres/106?format=json,,106,A resolution to authorize testimony by former Senate employee and representation by Senate Legal Counsel.,,1995-04-06,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S5518)",,Congress
104,1995-05-22,SRES,https://api.congress.gov/v3/bill/104/sres/122?format=json,,122,A resolution designating James R. Ketchum as Curator Emeritus of the United States Senate.,,1995-05-22,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S7078)",,Congress
104,1995-06-19,SRES,https://api.congress.gov/v3/bill/104/sres/136?format=json,,136,A resolution to authorize representation by Senate Legal Counsel.,,1995-06-19,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S8630)",,Congress
104,1995-06-21,SRES,https://api.congress.gov/v3/bill/104/sres/140?format=json,,140,A resolution to authorize the production of records by the Select Committee on Intelligence.,,1995-06-21,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S8837-8838)",,Congress
104,1995-08-11,SRES,https://api.congress.gov/v3/bill/104/sres/164?format=json,,164,A resolution expressing the sense of the Senate that America's World War II veterans and their families are deserving of this nation's respect and appreciation on the 50th anniversary of the end of the war in the Pacific.,,1995-08-11,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S12424-12426)",,Armed Forces and National Security
104,1995-01-04,SRES,https://api.congress.gov/v3/bill/104/sres/13?format=json,,13,A resolution amending Rule XXV.,,1995-01-04,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S7)",,Congress
104,1995-04-27,SRES,https://api.congress.gov/v3/bill/104/sres/112?format=json,,112,A resolution commending the Senate Enrolling Clerk upon his retirement.,,1995-04-27,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S5803)",,Congress
104,1995-03-24,SRES,https://api.congress.gov/v3/bill/104/sres/94?format=json,,94,A resolution making a Majority party appointment.,,1995-03-24,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S4570)",,Congress
104,1995-03-16,SRES,https://api.congress.gov/v3/bill/104/sres/90?format=json,,90,A resolution to authorize testimony by a Senate employee.,,1995-03-16,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S4120)",,Congress
104,1995-03-08,SRES,https://api.congress.gov/v3/bill/104/sres/86?format=json,,86,A resolution to make effective the appointment of the Deputy Senate Legal Counsel.,,1995-03-08,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S3685)",,Congress
104,1995-05-22,SRES,https://api.congress.gov/v3/bill/104/sres/124?format=json,,124,"A resolution relating to the retirement of Frederick R. Broomfield, Sr.",,1995-05-22,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S7078)",,Congress
104,1995-06-09,SRES,https://api.congress.gov/v3/bill/104/sres/132?format=json,,132,A resolution commending Captain O'Grady and U.S. and NATO Forces.,,1995-06-09,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S8078-8080)",,Armed Forces and National Security
104,1995-05-08,SRES,https://api.congress.gov/v3/bill/104/sres/115?format=json,,115,A resolution expressing the sense of the Senate that America's World War II veterans and their families are deserving of this nation's respect and appreciation on the 50th anniversary of VE Day.,,1995-05-08,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Yea-Nay Vote. 94-0. Record Vote No: 154. (consideration: CR S6254-6256)",,Armed Forces and National Security
104,1995-05-09,SRES,https://api.congress.gov/v3/bill/104/sres/119?format=json,,119,A resolution to authorize testimony by Senate employee and representation by Senate Legal Counsel.,,1995-05-09,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S6368)",,Congress
104,1995-04-26,SRES,https://api.congress.gov/v3/bill/104/sres/111?format=json,,111,"A resolution relative to the death of the Honorable John C. Stennis, late a Senator from the State of Mississippi.",,1995-05-01,Message on Senate action sent to the House.,,Congress
104,1995-01-05,SRES,https://api.congress.gov/v3/bill/104/sres/29?format=json,,29,A resolution amending Rule XXV.,,1995-01-05,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S526)",,Congress
104,1995-01-24,SRES,https://api.congress.gov/v3/bill/104/sres/70?format=json,,70,"A resolution electing Doctor John Ogilvie, of California, as Chaplain of the United States Senate.",,1995-01-24,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S1430)",,Congress
104,1996-05-23,SCONRES,https://api.congress.gov/v3/bill/104/sconres/61?format=json,,61,A concurrent resolution commending the Americans who served the United States during the period known as the Cold War.,,1996-05-23,Referred to the Committee on Armed Services.,,Armed Forces and National Security
104,1995-01-04,SRES,https://api.congress.gov/v3/bill/104/sres/1?format=json,,1,A resolution informing the President of the United States that a quorum of each House is assembled.,,1995-01-04,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S6)",,Congress
104,1995-01-04,SRES,https://api.congress.gov/v3/bill/104/sres/9?format=json,,9,A resolution notifying the President of the United States of the election of the Secretary of the Senate.,,1995-01-04,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S6)",,Congress
104,1995-03-10,SRES,https://api.congress.gov/v3/bill/104/sres/87?format=json,,87,A resolution authorizing the taking of a photograph in the Chamber of the United States Senate.,,1995-03-10,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S3818)",,Congress
104,1995-01-24,SRES,https://api.congress.gov/v3/bill/104/sres/71?format=json,,71,A resolution designating the chairmen of certain Senate committees for the 104th Congress.,,1995-01-24,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S1430)",,Congress
104,1995-01-11,SRES,https://api.congress.gov/v3/bill/104/sres/46?format=json,,46,A resolution making majority party appointments to the Ethics Committee for the 104th Congress.,,1995-01-11,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S781)",,Congress
104,1995-03-24,SRES,https://api.congress.gov/v3/bill/104/sres/92?format=json,,92,A resolution amending Rule XXV of the Standing Rules.,,1995-03-24,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S4570)",,Congress
104,1995-03-29,SRES,https://api.congress.gov/v3/bill/104/sres/96?format=json,,96,A resolution commending Chick Reynolds on the occasion of his retirement.,,1995-03-29,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S4800)",,Congress
104,1995-01-04,SRES,https://api.congress.gov/v3/bill/104/sres/6?format=json,,6,A resolution electing Sheila Burke as the Secretary of the Senate.,,1995-01-04,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S6)",,Congress
104,1995-01-06,SRES,https://api.congress.gov/v3/bill/104/sres/34?format=json,,34,"A resolution amending paragraphs 3(a), 3(b), and 3(c) of Rule XXV of the Standing Rules of the Senate.",,1995-01-06,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S576)",,Congress
104,1995-01-05,SRES,https://api.congress.gov/v3/bill/104/sres/30?format=json,,30,A resolution making majority party appointments to certain Standing Committees for the 104th Congress.,,1995-01-05,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S526)",,Congress
104,1995-01-05,SRES,https://api.congress.gov/v3/bill/104/sres/26?format=json,,26,A resolution making majority party appointments to the Governmental Affairs Committee for the 104th Congress.,,1995-01-05,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S429)",,Congress
104,1995-01-04,SRES,https://api.congress.gov/v3/bill/104/sres/18?format=json,,18,A resolution relating to the reappointment of Michael Davidson.,,1995-01-04,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote. (consideration: CR S10)",,Congress
104,1995-01-04,SRES,https://api.congress.gov/v3/bill/104/sres/14?format=json,,14,A resolution amending paragraph 2 of Rule XXV.,,1995-01-05,Resolution agreed to in Senate without amendment by Unanimous Consent.,,Congress
104,1996-03-12,SCONRES,https://api.congress.gov/v3/bill/104/sconres/45?format=json,,45,"A concurrent resolution authorizing the use of the Capitol Rotunda on May 2, 1996, for the presentation of the Congressional Gold Medal to Reverend and Mrs. Billy Graham.",,1996-03-13,Motion to reconsider laid on the table Agreed to without objection.,17:31:34,Government Operations and Politics
